PeakID (cmd=annotatePeaks.pl gain_WTvW281X.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6368	chr1	70373589	70374088	+	0	NA	Intergenic	LTR7|LTR|ERV1	19027	NM_001036645	11147	Hs.142245	NM_007071	ENSG00000197568	HHLA3	-	HERV-H LTR-associating 3	protein-coding
7901	chr4	7805473	7805972	+	0	NA	intron (NM_198595, intron 9 of 16)	L2b|LINE|L2	51632	NR_026892	84740	Hs.663029	NM_032654	ENSG00000272620	AFAP1-AS1	AFAP1-AS|AFAP1AS	AFAP1 antisense RNA 1	ncRNA
15884	chr10	104082020	104082519	+	0	NA	intron (NM_000494, intron 1 of 55)	intron (NM_000494, intron 1 of 55)	3611	NM_000494	1308	Hs.117938	NM_000494	ENSG00000065618	COL17A1	BA16H23.2|BP180|BPA-2|BPAG2|ERED|LAD-1	collagen type XVII alpha 1 chain	protein-coding
31125	chr12	12979595	12980094	+	0	NA	promoter-TSS (NR_038920)	promoter-TSS (NR_038920)	7	NR_038920	100506314	Hs.127718	NR_038920	ENSG00000247498	GPRC5D-AS1	-	GPRC5D and HEBP1 antisense RNA 1	ncRNA
28561	chr18	39453932	39454431	+	0	NA	intron (NR_024391, intron 3 of 3)	MLT1J2|LTR|ERVL-MaLR	167994	NR_030628	100126323		NR_030628	ENSG00000283615	MIR924	MIRN924|hsa-mir-924	microRNA 924	ncRNA
30529	chr8	61767065	61767564	+	0	NA	Intergenic	Intergenic	52526	NR_039680	100616484		NR_039680	ENSG00000264408	MIR4470	mir-4470	microRNA 4470	ncRNA
28125	chr18	70384176	70384675	+	0	NA	intron (NR_110764, intron 1 of 2)	AluJb|SINE|Alu	166	NR_110764	101060542	Hs.586967	NR_110764	ENSG00000266278	LINC01910	-	long intergenic non-protein coding RNA 1910	ncRNA
31561	chr2	230415921	230416420	+	0	NA	promoter-TSS (NM_001206703)	promoter-TSS (NM_001206703)	14	NM_001206702	6672	Hs.369056	NM_003113	ENSG00000067066	SP100	lysp100b	SP100 nuclear antigen	protein-coding
34135	chr22	35648114	35648613	+	0	NA	promoter-TSS (NM_030641)	promoter-TSS (NM_030641)	-83	NM_030641	80830	Hs.257352	NM_030641	ENSG00000221963	APOL6	APOL-VI|APOLVI	apolipoprotein L6	protein-coding
11196	chr10	77422675	77423174	+	0	NA	intron (NM_001271519, intron 1 of 28)	MLT1C|LTR|ERVL-MaLR	72052	NR_126365	101929286	Hs.568867	NR_126365		KCNMA1-AS3	-	KCNMA1 antisense RNA 3	ncRNA
6338	chr20	21323595	21324570	+	0	NA	intron (NM_001317960, intron 1 of 29)	intron (NM_001317960, intron 1 of 29)	20584	NM_001317960	22803	Hs.255932	NM_012255	ENSG00000088930	XRN2	-	5'-3' exoribonuclease 2	protein-coding
11219	chr5	105153025	105153524	+	0	NA	Intergenic	L1MCa|LINE|L1	53800	NR_000039	9366	Hs.158296	NR_000039	ENSG00000232159	RAB9BP1	RAB9P1	RAB9B, member RAS oncogene family pseudogene 1	pseudo
25131	chr1	54137488	54137987	+	0	NA	intron (NM_001353655, intron 5 of 6)	intron (NM_001353655, intron 5 of 6)	15444	NM_201546	200008		NM_201546	ENSG00000157211	CDCP2	-	CUB domain containing protein 2	protein-coding
33359	chr6	105210296	105210795	+	0	NA	Intergenic	MLT1N2|LTR|ERVL-MaLR	-30531	NM_022361	64208	Hs.458336	NM_022361	ENSG00000132429	POPDC3	POP3|bA355M14.1	popeye domain containing 3	protein-coding
5623	chr18	74316740	74317239	+	0	NA	intron (NM_001174123, intron 1 of 13)	intron (NM_001174123, intron 1 of 13)	1150	NM_001174123	644041	Hs.465414	NM_001174123	ENSG00000206043	C18orf63	DKFZP781G0119	chromosome 18 open reading frame 63	protein-coding
29550	chr2	18950280	18950779	+	0	NA	Intergenic	Intergenic	76442	NR_135287	400945	Hs.502854	NR_135287	ENSG00000236204	LINC01376	-	long intergenic non-protein coding RNA 1376	ncRNA
21397	chr1	156571347	156571846	+	0	NA	intron (NM_178229, intron 1 of 37)	intron (NM_178229, intron 1 of 37)	969	NM_178229	128239	Hs.591495	NM_178229	ENSG00000183856	IQGAP3	-	IQ motif containing GTPase activating protein 3	protein-coding
6801	chr3	64084586	64085085	+	0	NA	intron (NR_033978, intron 1 of 3)	MLT1I|LTR|ERVL-MaLR	2528	NR_033978	100287879	Hs.452789	NR_033978	ENSG00000189196	LINC00994	-	long intergenic non-protein coding RNA 994	ncRNA
3290	chr7	121544653	121545152	+	0	NA	Intergenic	MER92C|LTR|ERV1	-148534	NM_001040020	10447	Hs.434053	NM_014888	ENSG00000196937	FAM3C	GS3786|ILEI	family with sequence similarity 3 member C	protein-coding
16753	chr5	1516133	1516632	+	0	NA	intron (NM_024830, intron 1 of 13)	intron (NM_024830, intron 1 of 13)	-5526	NR_106723	102466103		NR_106723	ENSG00000273742	MIR6075	hsa-mir-6075	microRNA 6075	ncRNA
12781	chr5	157384876	157385375	+	0	NA	intron (NM_001037333, intron 28 of 30)	intron (NM_001037333, intron 28 of 30)	-39448	NM_001001343	408263	Hs.437066	NM_001001343	ENSG00000172568	FNDC9	C5orf40	fibronectin type III domain containing 9	protein-coding
15469	chr6	2110565	2111064	+	0	NA	intron (NM_001253846, intron 4 of 10)	intron (NM_001253846, intron 4 of 10)	65177	NM_001253846	2762	Hs.144496	NM_001500	ENSG00000112699	GMDS	GMD|SDR3E1	GDP-mannose 4,6-dehydratase	protein-coding
4510	chr3	47394431	47394930	+	0	NA	intron (NM_015466, intron 1 of 24)	intron (NM_015466, intron 1 of 24)	13659	NM_015466	25930	Hs.25524	NM_015466	ENSG00000076201	PTPN23	HD-PTP|HDPTP|PTP-TD14	protein tyrosine phosphatase non-receptor type 23	protein-coding
8046	chr3	16427265	16427764	+	0	NA	intron (NM_015150, intron 3 of 9)	intron (NM_015150, intron 3 of 9)	86185	NM_015150	23180	Hs.98910	NM_015150	ENSG00000131378	RFTN1	MIG2|PIB10|PIG9|RAFTLIN	raftlin, lipid raft linker 1	protein-coding
24728	chr14	90444191	90444690	+	0	NA	Intergenic	MIR|SINE|MIR	10677	NR_146492	101930294		NR_146492	ENSG00000258678	LINC02317	-	long intergenic non-protein coding RNA 2317	ncRNA
14986	chr2	185970231	185970730	+	0	NA	Intergenic	LTR22A|LTR|ERVK	115837	NR_110218	101927217	Hs.130011	NR_110218	ENSG00000237877	LINC01473	-	long intergenic non-protein coding RNA 1473	ncRNA
9806	chr16	10991674	10992173	+	0	NA	intron (NM_015226, intron 9 of 22)	intron (NM_015226, intron 9 of 22)	47359	NM_015226	23274	Hs.35490	NM_015226	ENSG00000038532	CLEC16A	Gop-1|KIAA0350	C-type lectin domain containing 16A	protein-coding
21738	chr12	6180123	6180622	+	0	NA	Intergenic	Intergenic	-19574	NM_001330312	928	Hs.114286	NM_001769	ENSG00000010278	CD9	BTCC-1|DRAP-27|MIC3|MRP-1|TSPAN-29|TSPAN29	CD9 molecule	protein-coding
33339	chr15	34693332	34693831	+	0	NA	Intergenic	Intergenic	-37817	NR_146869	105370762	Hs.569462	NR_146869	ENSG00000261304	LINC02252	-	long intergenic non-protein coding RNA 2252	ncRNA
25151	chr4	153517171	153517670	+	0	NA	intron (NM_001131007, intron 3 of 34)	Arthur1B|DNA|hAT-Tip100	51060	NM_001131007	23240	Hs.732450	NM_015196	ENSG00000121210	TMEM131L	KIAA0922	transmembrane 131 like	protein-coding
4119	chr1	211885740	211886239	+	0	NA	Intergenic	Intergenic	55028	NR_135820	102723727	Hs.147656	NR_135818	ENSG00000229258	LPGAT1-AS1	-	LPGAT1 antisense RNA 1	ncRNA
29530	chr18	26511410	26511909	+	0	NA	intron (NM_001258222, intron 1 of 4)	MIRb|SINE|MIR	36894	NM_001142730	284252	Hs.526630	NM_198991	ENSG00000134504	KCTD1	C18orf5	potassium channel tetramerization domain containing 1	protein-coding
5625	chr9	123232320	123232819	+	0	NA	intron (NR_033234, intron 1 of 18)	MLT1O|LTR|ERVL-MaLR	36017	NR_033234	55342	Hs.287659	NM_018387	ENSG00000165209	STRBP	HEL162|ILF3L|SPNR|p74	spermatid perinuclear RNA binding protein	protein-coding
30841	chr14	32509753	32510252	+	0	NA	intron (NM_004274, intron 2 of 13)	intron (NM_004274, intron 2 of 13)	180704	NM_004274	9472	Hs.509083	NM_004274	ENSG00000151320	AKAP6	ADAP100|ADAP6|AKAP100|PRKA6|mAKAP	A-kinase anchoring protein 6	protein-coding
1872	chr13	50513093	50513592	+	0	NA	intron (NR_109974, intron 5 of 6)	intron (NR_109974, intron 5 of 6)	14107	NR_125753	103689915	Hs.722230	NR_125753	ENSG00000186047	DLEU1-AS1	LINC01308	DLEU1 antisense RNA 1	ncRNA
23111	chr2	220505099	220505598	+	0	NA	Intergenic	Intergenic	-598783	NR_036228	100422959		NR_036228	ENSG00000266518	MIR4268	-	microRNA 4268	ncRNA
34155	chr6	87714325	87714824	+	0	NA	Intergenic	Intergenic	-12341	NM_018064	55122	Hs.485915	NM_018064	ENSG00000135334	AKIRIN2	C6orf166|FBI1|dJ486L4.2	akirin 2	protein-coding
18207	chr4	112746908	112747407	+	0	NA	intron (NM_001354269, intron 1 of 43)	MER129|LTR?|LTR?	41139	NM_001354269	287	Hs.620557	NM_001148	ENSG00000145362	ANK2	ANK-2|LQT4|brank-2	ankyrin 2	protein-coding
27781	chr6	8905691	8906190	+	0	NA	Intergenic	Intergenic	253731	NR_004855	728655	Hs.214343	NR_004855		HULC	HCCAT1|LINC00078|NCRNA00078	hepatocellular carcinoma up-regulated long non-coding RNA	ncRNA
3958	chr22	45758609	45759108	+	0	NA	intron (NM_013236, intron 9 of 11)	intron (NM_013236, intron 9 of 11)	-1666	NR_039919	100616253		NR_039919	ENSG00000264160	MIR4762	-	microRNA 4762	ncRNA
25307	chr18	21257337	21257836	+	0	NA	intron (NM_001142966, intron 1 of 32)	intron (NM_001142966, intron 1 of 32)	15344	NM_001142966	80000	Hs.149020	NM_024935	ENSG00000141449	GREB1L	C18orf6|KIAA1772|RHDA3	GREB1 like retinoic acid receptor coactivator	protein-coding
21758	chr2	159755727	159756226	+	0	NA	intron (NM_001282805, intron 8 of 11)	intron (NM_001282805, intron 8 of 11)	22012	NM_001282807	64844	Hs.529272	NM_022826	ENSG00000136536	MARCH7	AXO|AXOT|MARCH-VII|RNF177	membrane associated ring-CH-type finger 7	protein-coding
23945	chr8	101418164	101418663	+	0	NA	Intergenic	Intergenic	49520	NR_002182	83955	Hs.567608	NM_032031	ENSG00000228224	NACA4P	FKSG17|NACAP1	NACA family member 4, pseudogene	pseudo
14780	chr20	50366530	50367029	+	0	NA	Intergenic	Intergenic	-45437	NR_109950	101927586	Hs.637665	NR_109950	ENSG00000233077	LINC01271	-	long intergenic non-protein coding RNA 1271	ncRNA
10370	chr2	151049702	151050201	+	0	NA	Intergenic	MLT1A|LTR|ERVL-MaLR	211912	NM_198557	375287	Hs.302442	NM_198557	ENSG00000184898	RBM43	C2orf38	RNA binding motif protein 43	protein-coding
4498	chr8	53344124	53344623	+	0	NA	Intergenic	PABL_B|LTR|ERV1	-92676	NM_001282904	4986	Hs.106795	NM_000912	ENSG00000082556	OPRK1	K-OR-1|KOR|KOR-1|OPRK	opioid receptor kappa 1	protein-coding
16733	chr8	93319831	93320330	+	0	NA	Intergenic	Tigger3a|DNA|TcMar-Tigger	-153230	NR_161372	389676	Hs.386711	NR_161372		C8orf87	-	chromosome 8 open reading frame 87	ncRNA
15106	chr7	28806799	28807298	+	0	NA	intron (NM_001011666, intron 4 of 6)	intron (NM_001011666, intron 4 of 6)	120915	NM_001011666	9586	Hs.437075	NM_004904	ENSG00000146592	CREB5	CRE-BPA|CREB-5|CREBPA	cAMP responsive element binding protein 5	protein-coding
7798	chr8	123546724	123547223	+	0	NA	Intergenic	Intergenic	-5767	NM_058229	114907	Hs.403933	NM_058229	ENSG00000156804	FBXO32	Fbx32|MAFbx	F-box protein 32	protein-coding
13835	chr8	73489886	73490385	+	0	NA	intron (NM_001164383, intron 8 of 9)	intron (NM_001164383, intron 8 of 9)	70061	NR_038406	100128126	Hs.679921	NR_038406	ENSG00000253302	STAU2-AS1	-	STAU2 antisense RNA 1	ncRNA
17132	chr7	43148092	43148591	+	0	NA	intron (NR_135295, intron 4 of 6)	LTR16A|LTR|ERVL	-2554	NR_037508	100500829		NR_037508	ENSG00000264069	MIR3943	-	microRNA 3943	ncRNA
10670	chr4	87819166	87819665	+	0	NA	Intergenic	L1PB1|LINE|L1	-1983	NM_001184694	56955	Hs.676357	NM_020203	ENSG00000152595	MEPE	OF45	matrix extracellular phosphoglycoprotein	protein-coding
1904	chr1	168621282	168621781	+	0	NA	Intergenic	Intergenic	44926	NM_002995	6375	Hs.546295	NM_002995	ENSG00000143184	XCL1	ATAC|LPTN|LTN|SCM-1|SCM-1a|SCM1|SCM1A|SCYC1	X-C motif chemokine ligand 1	protein-coding
25607	chr11	59708436	59708935	+	0	NA	Intergenic	Intergenic	5160	NM_001005324	390201	Hs.589001	NM_001005324	ENSG00000172289	OR10V1	OR11-256	olfactory receptor family 10 subfamily V member 1	protein-coding
30700	chr2	100935299	100935798	+	0	NA	intron (NM_002518, intron 4 of 20)	intron (NM_002518, intron 4 of 20)	41613	NR_110213	101927142	Hs.656556	NR_110213		LOC101927142	-	uncharacterized LOC101927142	ncRNA
22152	chr8	97167248	97167747	+	0	NA	intron (NR_125390, intron 2 of 2)	intron (NR_125390, intron 2 of 2)	110431	NM_033512	85453	Hs.173094	NM_033512	ENSG00000180543	TSPYL5	-	TSPY like 5	protein-coding
5252	chr12	46556020	46556519	+	0	NA	intron (NR_125380, intron 3 of 3)	intron (NR_125380, intron 3 of 3)	172162	NR_125381	100288798	Hs.525922	NR_125377		LOC100288798	-	uncharacterized LOC100288798	ncRNA
1606	chr2	53453313	53453812	+	0	NA	Intergenic	Intergenic	-314221	NM_001346127	494143	Hs.585944	NM_001008708	ENSG00000143942	CHAC2	GCG1	ChaC cation transport regulator homolog 2	protein-coding
8787	chr12	9721360	9721859	+	0	NA	TTS (NM_172004)	TTS (NM_172004)	11690	NM_001267701	160365	Hs.560087	NM_172004	ENSG00000184293	CLECL1	DCAL-1|DCAL1	C-type lectin like 1	protein-coding
33639	chr3	66021586	66022085	+	0	NA	intron (NM_001365904, intron 1 of 24)	intron (NM_001365904, intron 1 of 24)	17083	NM_001033057	9223	Hs.476636	NM_004742	ENSG00000151276	MAGI1	AIP-3|AIP3|BAIAP1|BAP-1|BAP1|MAGI-1|MAGI-1b|Magi1d|TNRC19|WWP3	membrane associated guanylate kinase, WW and PDZ domain containing 1	protein-coding
31177	chr17	68468759	68469258	+	0	NA	intron (NM_001278433, intron 1 of 10)	intron (NM_001278433, intron 1 of 10)	-11484	NM_001320772	55062	Hs.463964	NM_017983	ENSG00000070540	WIPI1	ATG18|ATG18A|WIPI49	WD repeat domain, phosphoinositide interacting 1	protein-coding
32491	chr1	106944654	106945153	+	0	NA	Intergenic	Intergenic	-111771	NM_018137	55170	Hs.26006	NM_018137	ENSG00000198890	PRMT6	HRMT1L6	protein arginine methyltransferase 6	protein-coding
16967	chr2	180761156	180761655	+	0	NA	intron (NR_104324, intron 3 of 4)	MLT1D|LTR|ERVL-MaLR	69301	NR_104325	101669767		NR_104319	ENSG00000281131	SCHLAP1	LINC00913|PCAT11|PCAT114	SWI/SNF complex antagonist associated with prostate cancer 1	ncRNA
28177	chr10	4061945	4062444	+	0	NA	intron (NR_120632, intron 1 of 3)	intron (NR_120632, intron 1 of 3)	10468	NR_120632	101927964	Hs.737041	NR_120632	ENSG00000236990	LOC101927964	-	uncharacterized LOC101927964	ncRNA
19947	chr4	54552933	54553432	+	0	NA	Intergenic	Intergenic	53949	NR_134657	339978		NR_134657	ENSG00000250456	LINC02260	-	long intergenic non-protein coding RNA 2260	ncRNA
1181	chr10	113087236	113087735	+	0	NA	intron (NM_001198528, intron 4 of 14)	intron (NM_001198528, intron 4 of 14)	-39148	NM_001349871	6934	Hs.593995	NM_030756	ENSG00000148737	TCF7L2	TCF-4|TCF4	transcription factor 7 like 2	protein-coding
30938	chr9	78040660	78041159	+	0	NA	Intergenic	Intergenic	-9098	NM_002072	2776	Hs.269782	NM_002072	ENSG00000156052	GNAQ	CMC1|G-ALPHA-q|GAQ|SWS	G protein subunit alpha q	protein-coding
9379	chr4	26573375	26573874	+	0	NA	Intergenic	LTR67B|LTR|ERVL	-10300	NM_001292054	55296	Hs.479403	NM_018317	ENSG00000109680	TBC1D19	-	TBC1 domain family member 19	protein-coding
19083	chr3	45138932	45139431	+	0	NA	intron (NM_178181, intron 1 of 3)	MSTB1|LTR|ERVL-MaLR	7197	NM_022842	64866	Hs.476093	NM_022842	ENSG00000163814	CDCP1	CD318|SIMA135|TRASK	CUB domain containing protein 1	protein-coding
18376	chr2	173803346	173803845	+	0	NA	Intergenic	Intergenic	160285	NM_001017371	6670	Hs.531587	NM_003111	ENSG00000172845	SP3	SPR2	Sp3 transcription factor	protein-coding
27509	chr12	64110786	64111285	+	0	NA	intron (NM_001346201, intron 16 of 21)	intron (NM_001346201, intron 16 of 21)	111261	NM_152440	144577	Hs.444671	NM_152440	ENSG00000174206	C12orf66	-	chromosome 12 open reading frame 66	protein-coding
19989	chr12	45935431	45935930	+	0	NA	intron (NM_004719, intron 6 of 14)	intron (NM_004719, intron 6 of 14)	54894	NM_004719	9169	Hs.210367	NM_004719	ENSG00000139218	SCAF11	CASP11|SFRS2IP|SIP1|SRRP129|SRSF2IP	SR-related CTD associated factor 11	protein-coding
25276	chr7	91543628	91544127	+	0	NA	Intergenic	MamGypsy2-I|LTR|Gypsy	279444	NM_003505	8321	Hs.94234	NM_003505	ENSG00000157240	FZD1	-	frizzled class receptor 1	protein-coding
29253	chr2	200418293	200418792	+	0	NA	intron (NM_001100423, intron 5 of 12)	AluJr|SINE|Alu	91526	NM_001321547	130535	Hs.605775	NM_152387	ENSG00000155729	KCTD18	6530404F10Rik	potassium channel tetramerization domain containing 18	protein-coding
8638	chr18	48002878	48003377	+	0	NA	Intergenic	Intergenic	-71981	NM_001135937	4087	Hs.12253	NM_005901	ENSG00000175387	SMAD2	JV18|JV18-1|MADH2|MADR2|hMAD-2|hSMAD2	SMAD family member 2	protein-coding
5458	chr9	107819751	107820250	+	0	NA	Intergenic	Intergenic	-330231	NM_001314052	9314	Hs.376206	NM_004235	ENSG00000136826	KLF4	EZF|GKLF	Kruppel like factor 4	protein-coding
7056	chr1	59443435	59443934	+	0	NA	intron (NM_001350794, intron 5 of 14)	intron (NM_001350794, intron 5 of 14)	-71946	NM_001278224	55277	Hs.444301	NM_018291	ENSG00000172456	FGGY	-	FGGY carbohydrate kinase domain containing	protein-coding
4292	chr8	66228624	66229123	+	0	NA	Intergenic	L1PA7|LINE|L1	36759	NR_039979	100505659	Hs.529729	NR_039979	ENSG00000253138	LINC00967	-	long intergenic non-protein coding RNA 967	ncRNA
27926	chr6	130652644	130653143	+	0	NA	Intergenic	Intergenic	-174512	NM_001195597	100507203	Hs.388715	NM_001195597	ENSG00000256162	SMLR1	-	small leucine rich protein 1	protein-coding
11751	chr20	47985011	47985510	+	0	NA	TTS (NR_109942)	TTS (NR_109942)	2034	NR_109942	101060004	Hs.129970	NR_109942		LINC01523	-	long intergenic non-protein coding RNA 1523	ncRNA
25990	chr13	62312276	62312775	+	0	NA	Intergenic	Intergenic	-8780	NR_149075	106144607	Hs.562580	NR_149075	ENSG00000227611	LINC01074	-	long intergenic non-protein coding RNA 1074	ncRNA
12720	chr17	78706979	78707478	+	0	NA	intron (NM_001365041, intron 3 of 12)	intron (NM_001365041, intron 3 of 12)	9804	NM_001292019	9267	Hs.191215	NM_004762	ENSG00000108669	CYTH1	B2-1|CYTOHESIN-1|D17S811E|PSCD1|SEC7	cytohesin 1	protein-coding
2456	chr9	79301491	79301990	+	0	NA	Intergenic	Intergenic	-156074	NR_109771	101927450	Hs.738041	NR_109771	ENSG00000260995	LOC101927450	-	uncharacterized LOC101927450	ncRNA
26434	chr2	159867541	159868040	+	0	NA	intron (NM_002349, intron 13 of 34)	intron (NM_002349, intron 13 of 34)	36966	NM_001198759	100526664	Hs.153563	NM_001198759	ENSG00000248672	LY75-CD302	CD205|CLEC13B|DEC-205|LY75|Ly-75|gp200-MR6	LY75-CD302 readthrough	protein-coding
17788	chr3	120767016	120767515	+	0	NA	intron (NM_005513, intron 2 of 4)	LTR40a|LTR|ERVL	24521	NM_005513	2960	Hs.445272	NM_005513	ENSG00000153767	GTF2E1	FE|TF2E1|TFIIE-A	general transcription factor IIE subunit 1	protein-coding
8668	chr1	93615117	93615616	+	0	NA	intron (NM_001261409, intron 3 of 11)	intron (NM_001261409, intron 3 of 11)	-1269	NM_001261410	8412	Hs.36958	NM_003567	ENSG00000137936	BCAR3	AND-34|NSP2|SH2D3B	BCAR3 adaptor protein, NSP family member	protein-coding
22019	chr10	65501144	65501643	+	0	NA	Intergenic	Intergenic	-70032	NR_120647	101928913	Hs.568857	NR_120647		LINC01515	-	long intergenic non-protein coding RNA 1515	ncRNA
3512	chr6	155094582	155095081	+	0	NA	intron (NM_012454, intron 1 of 25)	AluJo|SINE|Alu	4542	NM_012454	26230	Hs.586279	NM_012454	ENSG00000146426	TIAM2	STEF|TIAM-2	T cell lymphoma invasion and metastasis 2	protein-coding
22913	chr7	130432849	130433348	+	0	NA	intron (NR_046443, intron 1 of 10)	L2c|LINE|L2	7918	NR_046443	95681	Hs.368315	NM_018718	ENSG00000106477	CEP41	JBTS15|TSGA14	centrosomal protein 41	protein-coding
10075	chr11	72354287	72354786	+	0	NA	intron (NM_030813, intron 6 of 16)	intron (NM_030813, intron 6 of 16)	79995	NM_001258393	81570	Hs.523877	NM_030813	ENSG00000162129	CLPB	ANKCLB|HSP78|MEGCANN|MGCA7|SKD3	ClpB homolog, mitochondrial AAA ATPase chaperonin	protein-coding
15158	chr5	74233514	74234013	+	0	NA	Intergenic	Intergenic	74562	NR_105009	102503429	Hs.519391	NR_105009	ENSG00000248942	LINC01335	-	long intergenic non-protein coding RNA 1335	ncRNA
18676	chr15	68340866	68341365	+	0	NA	intron (NM_001004439, intron 10 of 29)	intron (NM_001004439, intron 10 of 29)	63370	NM_015322	10116	Hs.362733	NM_015322	ENSG00000169018	FEM1B	F1A-ALPHA|F1AA|FEM1-beta	fem-1 homolog B	protein-coding
632	chr10	87635620	87636119	+	0	NA	Intergenic	HERVL-int|LTR|ERVL	-24009	NM_004670	9060	Hs.524491	NM_004670	ENSG00000198682	PAPSS2	ATPSK2|BCYM4|SK2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	protein-coding
29837	chr1	185732793	185733292	+	0	NA	Intergenic	Intergenic	-1349	NM_031935	83872	Hs.58877	NM_031935	ENSG00000143341	HMCN1	ARMD1|FBLN6|FIBL-6|FIBL6	hemicentin 1	protein-coding
13118	chr10	35075199	35075698	+	0	NA	intron (NM_001198777, intron 1 of 20)	intron (NM_001198777, intron 1 of 20)	-1118	NM_001198779	8453	Hs.82919	NM_003591	ENSG00000108094	CUL2	-	cullin 2	protein-coding
21706	chr16	53415318	53415817	+	0	NA	Intergenic	Intergenic	-18904	NM_001323608	5934	Hs.513609	NM_005611	ENSG00000103479	RBL2	P130|Rb2	RB transcriptional corepressor like 2	protein-coding
26028	chr5	159854842	159855341	+	0	NA	intron (NR_109891, intron 2 of 2)	intron (NR_109891, intron 2 of 2)	16293	NR_109891	101927766	Hs.638568	NR_109891	ENSG00000253311	LINC01847	-	long intergenic non-protein coding RNA 1847	ncRNA
27642	chr4	90545951	90546450	+	0	NA	intron (NM_207491, intron 5 of 7)	intron (NM_207491, intron 5 of 7)	311169	NM_207491	401145	Hs.654735	NM_207491	ENSG00000184305	CCSER1	FAM190A	coiled-coil serine rich protein 1	protein-coding
3628	chr2	177852292	177852791	+	0	NA	intron (NM_001077197, intron 6 of 20)	MamRTE1|LINE|RTE-BovB	36215	NM_001077196	50940	Hs.570273	NM_016953	ENSG00000128655	PDE11A	PPNAD2	phosphodiesterase 11A	protein-coding
22875	chr4	109765090	109765589	+	0	NA	intron (NM_001331035, intron 2 of 11)	intron (NM_001331035, intron 2 of 11)	-35269	NM_030821	81579	Hs.389452	NM_030821	ENSG00000123739	PLA2G12A	GXII|PLA2G12|ROSSY	phospholipase A2 group XIIA	protein-coding
32048	chr4	153610599	153611098	+	0	NA	intron (NM_001131007, intron 25 of 34)	intron (NM_001131007, intron 25 of 34)	-29320	NR_134873	100419170	Hs.382102	NR_134873	ENSG00000250771	LOC100419170	-	toll like receptor 2 pseudogene	pseudo
21016	chr16	66580542	66581041	+	0	NA	intron (NM_144673, intron 2 of 3)	MIRb|SINE|MIR	1328	NM_001199317	146225	Hs.195685	NM_144673	ENSG00000140932	CMTM2	CKLFSF2	CKLF like MARVEL transmembrane domain containing 2	protein-coding
14959	chr4	125041451	125041950	+	0	NA	Intergenic	Intergenic	-274712	NM_024582	79633	Hs.563205	NM_024582	ENSG00000196159	FAT4	CDHF14|CDHR11|FAT-J|FATJ|HKLLS2|NBLA00548|VMLDS2	FAT atypical cadherin 4	protein-coding
