"","seqnames","start","end","width","strand","Conc","Conc_WT","Conc_MUTANT","Fold","p.value","FDR"
"113870","chr8",30528307,30528807,501,"*",5.47298889077717,6.337645527133,2.99177589082258,3.34586963631042,5.96456964506143e-11,7.60419687050585e-09
"103766","chr6",130602174,130602674,501,"*",5.5060342570176,6.36292195899479,3.10152276193905,3.26139919705574,5.98686355769656e-11,7.62495598414583e-09
"50934","chr17",78592187,78592687,501,"*",5.66776735676434,6.4859657967248,3.58949113560239,2.89647466112241,6.0137674794196e-11,7.65153893981279e-09
"111121","chr7",112422851,112423351,501,"*",5.39343195884993,6.28337740937402,2.62627879283291,3.65709861654112,6.10624623191965e-11,7.76141830672817e-09
"117992","chr8",138952977,138953477,501,"*",5.69677532102722,6.50889977207107,3.66293967801001,2.84596009406106,6.12642950382861e-11,7.7792776318285e-09
"8344","chr1",169934372,169934872,501,"*",5.31898395701655,6.23325400218801,2.20350805937271,4.0297459428153,6.23095268852413e-11,7.89700678208744e-09
"6062","chr1",109197219,109197719,501,"*",6.13145955499827,6.87129581371437,4.53205742082423,2.33923839289014,6.23527941180952e-11,7.89700678208744e-09
"20605","chr11",35214669,35215169,501,"*",5.49402116396248,6.36432358846031,2.95411520937467,3.41020837908564,6.23782107940877e-11,7.89700678208744e-09
"24734","chr11",124770128,124770628,501,"*",5.38633427600273,6.27374159721245,2.65082260040437,3.62291899680808,6.24933513755699e-11,7.9036955221274e-09
"4557","chr1",66540627,66541127,501,"*",5.32101374210949,6.2592869460967,1.74353473138517,4.51575221471153,6.33657622944082e-11,8.00604948064768e-09
"106906","chr7",20240770,20241270,501,"*",5.34427434237951,6.26790363168431,2.06665431846484,4.20124931321947,6.35526364179273e-11,8.02167068147951e-09
"77114","chr3",41363101,41363601,501,"*",5.99864409648188,6.77708606130342,4.18627269805278,2.59081336325064,6.42190180414326e-11,8.09772452941532e-09
"33096","chr13",59643839,59644339,501,"*",5.31337221415909,6.23732974254264,2.02970084050329,4.20762890203935,6.44700302970818e-11,8.12113014822526e-09
"8368","chr1",170220952,170221452,501,"*",5.38208469397513,6.26914652898115,2.65082260040437,3.61832392857678,6.45326773674129e-11,8.12113014822526e-09
"98390","chr6",3664594,3665094,501,"*",5.32461923499459,6.23923358347661,2.20350805937271,4.0357255241039,6.46849531374743e-11,8.13222564459355e-09
"96140","chr5",143142594,143143094,501,"*",5.38506287956949,6.2703883564302,2.67495583233035,3.59543252409985,6.50948083759752e-11,8.17565013080119e-09
"58049","chr2",10936182,10936682,501,"*",5.47139533381159,6.34143714283924,2.93425708125383,3.40718006158542,6.62367897574102e-11,8.31084990534817e-09
"118901","chr9",15982096,15982596,501,"*",5.461095527819,6.33206099999939,2.91412179441565,3.41793920558374,6.70459570735787e-11,8.4040649670925e-09
"108649","chr7",47488844,47489344,501,"*",6.12121075089981,6.85514396012668,4.55131529933998,2.3038286607867,6.74177057648927e-11,8.44232064332494e-09
"80125","chr3",120894148,120894648,501,"*",5.43672443912021,6.30731971421771,2.89370150264625,3.41361821157146,6.83032755804473e-11,8.54478019125335e-09
"48873","chr17",47210374,47210874,501,"*",5.79178352055944,6.59655881977765,3.80971287315607,2.78684594662159,6.92977393276397e-11,8.66064712235443e-09
"58975","chr2",28662511,28663011,501,"*",5.44820035653812,6.32177981951493,2.87298802175898,3.44879179775595,6.9480988406209e-11,8.67500230443348e-09
"20126","chr11",20112225,20112725,501,"*",5.76609078536802,6.56387751634759,3.83134811367551,2.73252940267209,7.02539484760224e-11,8.76288482997089e-09
"12118","chr1",242147133,242147633,501,"*",5.68309167486609,6.51005905900681,3.53778950977709,2.97226954922973,7.07453812149592e-11,8.80909173590824e-09
"106719","chr7",17638642,17639142,501,"*",5.41444765674225,6.29258819698024,2.78847056009387,3.50411763688637,7.07632869713563e-11,8.80909173590824e-09
"98462","chr6",4358547,4359047,501,"*",5.31594848313804,6.24998913949601,1.83204894033919,4.41794019915682,7.10063180752415e-11,8.82517805037998e-09
"97743","chr5",173515468,173515968,501,"*",5.47008420801604,6.33823778220291,2.95282700905593,3.38541077314698,7.10316493980226e-11,8.82517805037998e-09
"99009","chr6",12348586,12349086,501,"*",5.69972561317963,6.5105846128092,3.67495583233035,2.83562878047884,7.12674855452898e-11,8.84581514323982e-09
"111383","chr7",121438049,121438549,501,"*",5.37506199955671,6.28879117341588,2.26839174116204,4.02039943225385,7.27276747349108e-11,9.01823166712894e-09
"114271","chr8",41747612,41748112,501,"*",5.88966880524959,6.66404989080232,4.10152276193905,2.56252712886327,7.44077837981556e-11,9.21607178406818e-09
"35811","chr14",52457892,52458392,501,"*",5.31723673156813,6.24342184470189,1.99177589082258,4.25164595387931,7.44684638686807e-11,9.21607178406818e-09
"76278","chr3",27311354,27311854,501,"*",6.20844908931425,6.9288012153692,4.70379992914533,2.22500128622387,7.56457476077218e-11,9.35264559018979e-09
"116997","chr8",117650143,117650643,501,"*",6.16019347037672,6.89308860333592,4.59541276966844,2.29767583366748,7.59022280643692e-11,9.37521853400328e-09
"11681","chr1",231139908,231140408,501,"*",5.34590840326242,6.23999730171389,2.52543615426007,3.71456114745382,7.77297758510352e-11,9.59161237962599e-09
"53276","chr18",58316916,58317416,501,"*",5.38282818984443,6.2816569487071,2.49864295450465,3.78301399420245,7.81877053683194e-11,9.63874324721288e-09
"36425","chr14",61184040,61184540,501,"*",5.45636251344423,6.31745835254371,3.01086298143031,3.3065953711134,7.87715381154868e-11,9.69209056012917e-09
"11466","chr1",227764049,227764549,501,"*",5.42920165408888,6.30477388257698,2.83204894033919,3.47272494223778,7.8773258344316e-11,9.69209056012917e-09
"88076","chr4",119729188,119729688,501,"*",5.96638579083004,6.73366951977575,4.21946904460285,2.51420047517289,7.96019251944641e-11,9.78455757244976e-09
"58241","chr2",16325117,16325617,501,"*",5.36926867014819,6.2572812955475,2.62627879283291,3.63100250271459,7.97445535341821e-11,9.79260029517723e-09
"80253","chr3",123343935,123344435,501,"*",5.67269104516307,6.49832771748925,3.53778950977709,2.96053820771216,8.05659424672544e-11,9.88389838864232e-09
"13879","chr10",29039651,29040151,501,"*",5.3686806695284,6.25464553303646,2.65082260040437,3.60382293263209,8.06742802871137e-11,9.88762686278352e-09
"67649","chr2",223815155,223815655,501,"*",5.77207073278332,6.57075507685571,3.83134811367551,2.7394069631802,8.15322409079872e-11,9.98313496492277e-09
"9657","chr1",198125912,198126412,501,"*",5.30834321569766,6.24202710817553,1.83204894033919,4.40997816783634,8.25111389239309e-11,1.00932526468452e-08
"67842","chr2",226963452,226963952,501,"*",5.92911494549612,6.69706178984471,4.17840409177086,2.51865769807386,8.28374410128356e-11,1.01234056525628e-08
"17861","chr10",112716937,112717437,501,"*",5.77029133667701,6.5846168409624,3.72053082117062,2.86408601979178,8.30965739085071e-11,1.01452998974417e-08
"18107","chr10",116888506,116889006,501,"*",5.45462884158558,6.31938211965187,2.97243288531541,3.34694923433647,8.39736681010504e-11,1.02425266788023e-08
"119799","chr9",38383385,38383885,501,"*",5.71465510864328,6.51939491798873,3.73282935993009,2.78656555805864,8.41334821118656e-11,1.02521618375162e-08
"37755","chr14",81330469,81330969,501,"*",5.39595287044921,6.2879274452846,2.60295361152149,3.68497383376311,8.46354183801579e-11,1.03034281116697e-08
"123785","chr9",134670048,134670548,501,"*",5.33342676620234,6.27026139689065,1.78847056009387,4.48179083679678,8.48916070265399e-11,1.03247077032892e-08
"24035","chr11",109727927,109728427,501,"*",5.59763143982387,6.57247222004763,0.743534731385166,5.82893748866246,8.72408326798273e-11,1.06002625546949e-08
"55669","chr19",28966951,28967451,501,"*",5.29731426232705,6.210246956639,2.20350805937271,4.00673889726629,8.74889152309641e-11,1.06202333730892e-08
"64140","chr2",151716629,151717129,501,"*",5.6825564423516,6.49269211124639,3.66293967801001,2.82975243323638,8.81203654632227e-11,1.06866583171517e-08
"64070","chr2",150526777,150527277,501,"*",5.7684448077929,6.58251650924625,3.72053082117062,2.86198568807563,8.9208507328402e-11,1.08082880340234e-08
"10395","chr1",208207466,208207966,501,"*",5.65421672969996,6.47230798079038,3.57673839154374,2.89556958924665,9.00497386627243e-11,1.08997990924083e-08
"39581","chr15",43913239,43913739,501,"*",5.95806243152744,6.73799088228354,4.13670332041484,2.6012875618687,9.03621564372853e-11,1.09271880537488e-08
"37035","chr14",69695687,69696187,501,"*",6.12587841748935,6.87636490783351,4.47134273021257,2.40502217762094,9.04786348623843e-11,1.09308531329173e-08
"77081","chr3",40971522,40972022,501,"*",5.34397772258296,6.25589989998509,2.26631909683232,3.98958080315278,9.08215952511213e-11,1.09618468133161e-08
"13307","chr10",17059304,17059804,501,"*",5.32033441981622,6.240631021972,2.10268485391995,4.13794616805206,9.18169050529393e-11,1.10714430035888e-08
"94286","chr5",107542392,107542892,501,"*",5.85945545922431,6.63779637976516,4.04769264049264,2.59010373927252,9.20220500173268e-11,1.10856420596372e-08
"68341","chr2",235458844,235459344,501,"*",5.31005550175315,6.22173068849174,2.23631462889095,3.98541605960079,9.21152643102796e-11,1.10863429869901e-08
"16128","chr10",83983582,83984082,501,"*",5.31328094612383,6.21709839842004,2.35860942252891,3.85848897589114,9.35985129589882e-11,1.12541787354252e-08
"106905","chr7",20230074,20230574,501,"*",5.29484314541097,6.22788887739135,1.83204894033919,4.39583993705215,9.43118017029218e-11,1.13292051795635e-08
"97725","chr5",173303888,173304388,501,"*",5.52478711370923,6.3800706453621,3.13556832044947,3.24450232491263,9.45474956458884e-11,1.13467728644014e-08
"65479","chr2",177809204,177809704,501,"*",5.73477889063164,6.53912894357164,3.75563953778592,2.78348940578572,9.47747597066272e-11,1.13632966146551e-08
"120872","chr9",86585707,86586207,501,"*",5.32093382276307,6.24126446398347,2.10268485391995,4.13857961006353,9.54591305926123e-11,1.14345435636771e-08
"42863","chr15",98896770,98897270,501,"*",6.53431222904925,7.20447062922891,5.24361109426754,1.96085953496137,9.57333903306331e-11,1.14565773870014e-08
"17872","chr10",112811835,112812335,501,"*",5.50494727603295,6.35439034349782,3.16993808226025,3.18445226123757,9.59892133662997e-11,1.14763654042807e-08
"95615","chr5",137146317,137146817,501,"*",5.35948048282853,6.24468600397576,2.65082260040437,3.59386340357139,9.66503293958712e-11,1.1544504348782e-08
"91611","chr5",40410971,40411471,501,"*",5.29218256947153,6.20479542374609,2.20350805937271,4.00128736437338,9.67411481313285e-11,1.1544504348782e-08
"69643","chr20",25578981,25579481,501,"*",5.98765221410091,6.74453506482419,4.29875747800583,2.44577758681836,9.72555824025493e-11,1.15949860328272e-08
"120986","chr9",89468417,89468917,501,"*",5.50933334835628,6.3738344431242,3.02970084050329,3.34413360262091,9.73854443887446e-11,1.15965904360396e-08
"32926","chr13",50437177,50437677,501,"*",5.29340473400328,6.20609387109708,2.20350805937271,4.00258581172437,9.74518762401717e-11,1.15965904360396e-08
"20065","chr11",19277331,19277831,501,"*",5.56272542782418,6.39701788494418,3.35860942252891,3.03840846241527,9.82329671084213e-11,1.16785832648898e-08
"119067","chr9",18393203,18393703,501,"*",5.35573605358935,6.240631021972,2.65082260040437,3.58980842156764,9.85644661002311e-11,1.17070221477027e-08
"66834","chr2",207253954,207254454,501,"*",5.56588108046703,6.40417089581089,3.32849723210632,3.07567366370457,9.9510647029006e-11,1.18083485471688e-08
"89736","chr4",156837806,156838306,501,"*",5.30496304478322,6.24253051424312,1.74353473138517,4.49899578285795,1.00500987495048e-10,1.19147208090858e-08
"70859","chr20",47927784,47928284,501,"*",5.28375668248969,6.20609387109708,2.02970084050329,4.17639303059379,1.01480078980108e-10,1.20195620716943e-08
"67373","chr2",218694354,218694854,501,"*",5.8357653656745,6.62249495882309,3.97243288531541,2.65006207350769,1.01838925903558e-10,1.20508128999237e-08
"24633","chr11",120807431,120807931,501,"*",5.31270664589903,6.22250372615735,2.26839174116204,3.95411198499531,1.02975570951688e-10,1.21739581792763e-08
"19781","chr11",13042900,13043400,501,"*",5.32584592628914,6.22044624475256,2.49864295450465,3.72180329024791,1.04558927613643e-10,1.23496360201544e-08
"22957","chr11",79592398,79592898,501,"*",5.2845060501388,6.2089522434282,1.99177589082258,4.21717635260562,1.05157919374082e-10,1.24088301287823e-08
"24436","chr11",117833355,117833855,501,"*",5.3638054507242,6.25137620355754,2.62627879283291,3.62509741072463,1.05435045997952e-10,1.24299688242864e-08
"53346","chr18",59155187,59155687,501,"*",5.28964743026446,6.210246956639,2.06665431846484,4.14359263817416,1.06189195867396e-10,1.25072533650612e-08
"12148","chr1",242790558,242791058,501,"*",5.3532827536852,6.23999730171389,2.62627879283291,3.61371850888099,1.06703715071798e-10,1.2551468895698e-08
"96948","chr5",158382443,158382943,501,"*",5.35948888711042,6.24670922897009,2.62627879283291,3.62043043613718,1.06762486507569e-10,1.2551468895698e-08
"75079","chr22",45802074,45802574,501,"*",5.49144056441868,6.35789931815368,2.99177589082258,3.3661234273311,1.08240536394219e-10,1.27134523358143e-08
"5469","chr1",93015979,93016479,501,"*",5.61720298654238,6.43720363745174,3.52543615426007,2.91176748319167,1.08544775370214e-10,1.27222923668653e-08
"58550","chr2",23541778,23542278,501,"*",5.80093123875886,6.58511592885857,3.95347125299655,2.63164467586202,1.08559138455945e-10,1.27222923668653e-08
"111224","chr7",116354846,116355346,501,"*",5.46379631137886,6.33122279990202,2.95411520937467,3.37710759052735,1.08616676389139e-10,1.27222923668653e-08
"99333","chr6",18434402,18434902,501,"*",5.27536987324371,6.19932321290519,1.99177589082258,4.20754732208261,1.09957582767006e-10,1.2855612248074e-08
"100867","chr6",45650547,45651047,501,"*",5.27536987324371,6.19932321290519,1.99177589082258,4.20754732208261,1.09957582767006e-10,1.2855612248074e-08
"117248","chr8",123473422,123473922,501,"*",5.30707314361166,6.25464553303646,1.49864295450465,4.75600257853181,1.10436378114762e-10,1.28997011386868e-08
"16780","chr10",95244213,95244713,501,"*",5.27462465724186,6.19853765071948,1.99177589082258,4.20676175989689,1.10772129887523e-10,1.2927015842219e-08
"122035","chr9",111099332,111099832,501,"*",5.44297888663005,6.30464991337264,2.99177589082258,3.31287402255006,1.11002354444143e-10,1.29419767150262e-08
"85781","chr4",53527314,53527814,501,"*",5.42505049069378,6.2945453921052,2.89370150264625,3.40084388945895,1.1218946574478e-10,1.30575850885608e-08
"8375","chr1",170307466,170307966,501,"*",5.47176630501959,6.32884075555603,3.06546282627253,3.2633779292835,1.12282391020104e-10,1.30575850885608e-08
"37462","chr14",75648270,75648770,501,"*",6.04769139952969,6.79775626170275,4.39538678701232,2.40236947469042,1.1230272547236e-10,1.30575850885608e-08
"78760","chr3",64977212,64977712,501,"*",5.2825729318048,6.21503318828536,1.83204894033919,4.38298424794616,1.12663763241984e-10,1.30875674860551e-08
"23956","chr11",108432823,108433323,501,"*",5.61663611146902,6.44184535546826,3.485057416914,2.95678793855426,1.12868838681364e-10,1.30993942583791e-08
"6473","chr1",115190063,115190563,501,"*",5.31459983196638,6.21645425409519,2.38810593455224,3.82834831954295,1.13345736894678e-10,1.31427179310454e-08
"51484","chr18",3211566,3212066,501,"*",5.41194267542017,6.28411811903515,2.85197280990056,3.43214530913459,1.13736227958299e-10,1.31682472323761e-08
"4623","chr1",67646148,67646648,501,"*",5.45515138188979,6.31420531100413,3.02970084050329,3.28450447050084,1.13799781886357e-10,1.31682472323761e-08
"82178","chr3",159190216,159190716,501,"*",5.47465984706505,6.3263326516538,3.11922027460079,3.20711237705302,1.13888074580475e-10,1.31682472323761e-08
"15968","chr10",78256003,78256503,501,"*",5.30371066832428,6.20479542374609,2.38810593455224,3.81668948919385,1.1401428581281e-10,1.31682472323761e-08
"86589","chr4",78622443,78622943,501,"*",5.55356234150511,6.38673552038515,3.35860942252891,3.02812609785624,1.14084947090951e-10,1.31682472323761e-08
"106318","chr7",7177009,7177509,501,"*",5.58087162414416,6.41556796809967,3.37343306081502,3.04213490728464,1.14712728058046e-10,1.32286717996538e-08
"63756","chr2",144553348,144553848,501,"*",5.27735055098922,6.20141101832036,1.99177589082258,4.20963512749778,1.15032778460469e-10,1.32535313472002e-08
"97015","chr5",159510271,159510771,501,"*",6.27191833419531,6.97939832115747,4.8259696447177,2.15342867643977,1.15266337301099e-10,1.32683896727033e-08
"6457","chr1",115056367,115056867,501,"*",5.37828074865415,6.26503239237414,2.65082260040437,3.61420979196977,1.16235524163595e-10,1.33678229475978e-08
"88546","chr4",128653705,128654205,501,"*",5.72846202056278,6.53365078542517,3.74353473138517,2.79011605404,1.16516750169161e-10,1.33756043085927e-08
"60409","chr2",54388055,54388555,501,"*",5.44432279151696,6.30986106130466,2.95411520937467,3.35574585192999,1.16610028497182e-10,1.33756043085927e-08
